db_id,train_example
public_review_platform,"Based on the database schema below and the question, create a SQL query that will return the desired result:
DATABASE SCHEMA
---------------------
CREATE TABLE Attributes (
attribute_id integer,
attribute_name text,
PRIMARY KEY (attribute_id),
);
CREATE TABLE Categories (
category_id integer,
category_name text,
PRIMARY KEY (category_id),
);
CREATE TABLE Compliments (
compliment_id integer,
compliment_type text,
PRIMARY KEY (compliment_id),
);
CREATE TABLE Days (
day_id integer,
day_of_week text,
PRIMARY KEY (day_id),
);
CREATE TABLE Years (
year_id integer,
actual_year integer,
PRIMARY KEY (year_id),
);
CREATE TABLE Business_Attributes (
attribute_id integer,
business_id integer,
attribute_value text,
);
CREATE TABLE Business_Categories (
business_id integer,
category_id integer,
);
CREATE TABLE Business_Hours (
business_id integer,
day_id integer,
opening_time text,
closing_time text,
);
CREATE TABLE Checkins (
business_id integer,
day_id integer,
label_time_0 text,
label_time_1 text,
label_time_2 text,
label_time_3 text,
label_time_4 text,
label_time_5 text,
label_time_6 text,
label_time_7 text,
label_time_8 text,
label_time_9 text,
label_time_10 text,
label_time_11 text,
label_time_12 text,
label_time_13 text,
label_time_14 text,
label_time_15 text,
label_time_16 text,
label_time_17 text,
label_time_18 text,
label_time_19 text,
label_time_20 text,
label_time_21 text,
label_time_22 text,
label_time_23 text,
);
CREATE TABLE Elite (
user_id integer,
year_id integer,
);
CREATE TABLE Reviews (
business_id integer,
user_id integer,
review_stars integer,
review_votes_funny text,
review_votes_useful text,
review_votes_cool text,
review_length text,
);
CREATE TABLE Tips (
business_id integer,
user_id integer,
likes integer,
tip_length text,
);
CREATE TABLE Users_Compliments (
compliment_id integer,
user_id integer,
number_of_compliments text,
);
CREATE TABLE Business (
business_id integer,
active text,
city text,
state text,
stars real,
review_count text,
PRIMARY KEY (business_id),
);
CREATE TABLE Users (
user_id integer,
user_yelping_since_year integer,
user_average_stars text,
user_votes_funny text,
user_votes_useful text,
user_votes_cool text,
user_review_count text,
user_fans text,
PRIMARY KEY (user_id),
);
---------------------
QUESTION: List the business located in Mesa that have alcohol attribute. in Mesa refers to city = 'Mesa'; alcohol attribute refers to attribute_name = 'Alcohol'"
public_review_platform,"Based on the database schema below and the question, create a SQL query that will return the desired result:
DATABASE SCHEMA
---------------------
CREATE TABLE Attributes (
attribute_id integer,
attribute_name text,
PRIMARY KEY (attribute_id),
);
CREATE TABLE Categories (
category_id integer,
category_name text,
PRIMARY KEY (category_id),
);
CREATE TABLE Compliments (
compliment_id integer,
compliment_type text,
PRIMARY KEY (compliment_id),
);
CREATE TABLE Days (
day_id integer,
day_of_week text,
PRIMARY KEY (day_id),
);
CREATE TABLE Years (
year_id integer,
actual_year integer,
PRIMARY KEY (year_id),
);
CREATE TABLE Business_Attributes (
attribute_id integer,
business_id integer,
attribute_value text,
);
CREATE TABLE Business_Categories (
business_id integer,
category_id integer,
);
CREATE TABLE Business_Hours (
business_id integer,
day_id integer,
opening_time text,
closing_time text,
);
CREATE TABLE Checkins (
business_id integer,
day_id integer,
label_time_0 text,
label_time_1 text,
label_time_2 text,
label_time_3 text,
label_time_4 text,
label_time_5 text,
label_time_6 text,
label_time_7 text,
label_time_8 text,
label_time_9 text,
label_time_10 text,
label_time_11 text,
label_time_12 text,
label_time_13 text,
label_time_14 text,
label_time_15 text,
label_time_16 text,
label_time_17 text,
label_time_18 text,
label_time_19 text,
label_time_20 text,
label_time_21 text,
label_time_22 text,
label_time_23 text,
);
CREATE TABLE Elite (
user_id integer,
year_id integer,
);
CREATE TABLE Reviews (
business_id integer,
user_id integer,
review_stars integer,
review_votes_funny text,
review_votes_useful text,
review_votes_cool text,
review_length text,
);
CREATE TABLE Tips (
business_id integer,
user_id integer,
likes integer,
tip_length text,
);
CREATE TABLE Users_Compliments (
compliment_id integer,
user_id integer,
number_of_compliments text,
);
CREATE TABLE Business (
business_id integer,
active text,
city text,
state text,
stars real,
review_count text,
PRIMARY KEY (business_id),
);
CREATE TABLE Users (
user_id integer,
user_yelping_since_year integer,
user_average_stars text,
user_votes_funny text,
user_votes_useful text,
user_votes_cool text,
user_review_count text,
user_fans text,
PRIMARY KEY (user_id),
);
---------------------
QUESTION: Based on business in Phoenix, calculate the percentage of business with low funny votes. in Chandelier refers to city = 'Chandelier'; percentage = divide(count(business_id where review_votes_funny = 'Low'), count(business_id)); business with low funny votes refers to review_votes_funny = 'Low'"
public_review_platform,"Based on the database schema below and the question, create a SQL query that will return the desired result:
DATABASE SCHEMA
---------------------
CREATE TABLE Attributes (
attribute_id integer,
attribute_name text,
PRIMARY KEY (attribute_id),
);
CREATE TABLE Categories (
category_id integer,
category_name text,
PRIMARY KEY (category_id),
);
CREATE TABLE Compliments (
compliment_id integer,
compliment_type text,
PRIMARY KEY (compliment_id),
);
CREATE TABLE Days (
day_id integer,
day_of_week text,
PRIMARY KEY (day_id),
);
CREATE TABLE Years (
year_id integer,
actual_year integer,
PRIMARY KEY (year_id),
);
CREATE TABLE Business_Attributes (
attribute_id integer,
business_id integer,
attribute_value text,
);
CREATE TABLE Business_Categories (
business_id integer,
category_id integer,
);
CREATE TABLE Business_Hours (
business_id integer,
day_id integer,
opening_time text,
closing_time text,
);
CREATE TABLE Checkins (
business_id integer,
day_id integer,
label_time_0 text,
label_time_1 text,
label_time_2 text,
label_time_3 text,
label_time_4 text,
label_time_5 text,
label_time_6 text,
label_time_7 text,
label_time_8 text,
label_time_9 text,
label_time_10 text,
label_time_11 text,
label_time_12 text,
label_time_13 text,
label_time_14 text,
label_time_15 text,
label_time_16 text,
label_time_17 text,
label_time_18 text,
label_time_19 text,
label_time_20 text,
label_time_21 text,
label_time_22 text,
label_time_23 text,
);
CREATE TABLE Elite (
user_id integer,
year_id integer,
);
CREATE TABLE Reviews (
business_id integer,
user_id integer,
review_stars integer,
review_votes_funny text,
review_votes_useful text,
review_votes_cool text,
review_length text,
);
CREATE TABLE Tips (
business_id integer,
user_id integer,
likes integer,
tip_length text,
);
CREATE TABLE Users_Compliments (
compliment_id integer,
user_id integer,
number_of_compliments text,
);
CREATE TABLE Business (
business_id integer,
active text,
city text,
state text,
stars real,
review_count text,
PRIMARY KEY (business_id),
);
CREATE TABLE Users (
user_id integer,
user_yelping_since_year integer,
user_average_stars text,
user_votes_funny text,
user_votes_useful text,
user_votes_cool text,
user_review_count text,
user_fans text,
PRIMARY KEY (user_id),
);
---------------------
QUESTION: What is the ratio between business in shopping category and business in pets category? ratio = divide(count(business_id where category_name = 'Shopping'), count(business_id where category_name = 'Pets'))"
public_review_platform,"Based on the database schema below and the question, create a SQL query that will return the desired result:
DATABASE SCHEMA
---------------------
CREATE TABLE Attributes (
attribute_id integer,
attribute_name text,
PRIMARY KEY (attribute_id),
);
CREATE TABLE Categories (
category_id integer,
category_name text,
PRIMARY KEY (category_id),
);
CREATE TABLE Compliments (
compliment_id integer,
compliment_type text,
PRIMARY KEY (compliment_id),
);
CREATE TABLE Days (
day_id integer,
day_of_week text,
PRIMARY KEY (day_id),
);
CREATE TABLE Years (
year_id integer,
actual_year integer,
PRIMARY KEY (year_id),
);
CREATE TABLE Business_Attributes (
attribute_id integer,
business_id integer,
attribute_value text,
);
CREATE TABLE Business_Categories (
business_id integer,
category_id integer,
);
CREATE TABLE Business_Hours (
business_id integer,
day_id integer,
opening_time text,
closing_time text,
);
CREATE TABLE Checkins (
business_id integer,
day_id integer,
label_time_0 text,
label_time_1 text,
label_time_2 text,
label_time_3 text,
label_time_4 text,
label_time_5 text,
label_time_6 text,
label_time_7 text,
label_time_8 text,
label_time_9 text,
label_time_10 text,
label_time_11 text,
label_time_12 text,
label_time_13 text,
label_time_14 text,
label_time_15 text,
label_time_16 text,
label_time_17 text,
label_time_18 text,
label_time_19 text,
label_time_20 text,
label_time_21 text,
label_time_22 text,
label_time_23 text,
);
CREATE TABLE Elite (
user_id integer,
year_id integer,
);
CREATE TABLE Reviews (
business_id integer,
user_id integer,
review_stars integer,
review_votes_funny text,
review_votes_useful text,
review_votes_cool text,
review_length text,
);
CREATE TABLE Tips (
business_id integer,
user_id integer,
likes integer,
tip_length text,
);
CREATE TABLE Users_Compliments (
compliment_id integer,
user_id integer,
number_of_compliments text,
);
CREATE TABLE Business (
business_id integer,
active text,
city text,
state text,
stars real,
review_count text,
PRIMARY KEY (business_id),
);
CREATE TABLE Users (
user_id integer,
user_yelping_since_year integer,
user_average_stars text,
user_votes_funny text,
user_votes_useful text,
user_votes_cool text,
user_review_count text,
user_fans text,
PRIMARY KEY (user_id),
);
---------------------
QUESTION: How many businesses are registered in the database under 'Banks & Credit Unions' category? category refers to category_name"
public_review_platform,"Based on the database schema below and the question, create a SQL query that will return the desired result:
DATABASE SCHEMA
---------------------
CREATE TABLE Attributes (
attribute_id integer,
attribute_name text,
PRIMARY KEY (attribute_id),
);
CREATE TABLE Categories (
category_id integer,
category_name text,
PRIMARY KEY (category_id),
);
CREATE TABLE Compliments (
compliment_id integer,
compliment_type text,
PRIMARY KEY (compliment_id),
);
CREATE TABLE Days (
day_id integer,
day_of_week text,
PRIMARY KEY (day_id),
);
CREATE TABLE Years (
year_id integer,
actual_year integer,
PRIMARY KEY (year_id),
);
CREATE TABLE Business_Attributes (
attribute_id integer,
business_id integer,
attribute_value text,
);
CREATE TABLE Business_Categories (
business_id integer,
category_id integer,
);
CREATE TABLE Business_Hours (
business_id integer,
day_id integer,
opening_time text,
closing_time text,
);
CREATE TABLE Checkins (
business_id integer,
day_id integer,
label_time_0 text,
label_time_1 text,
label_time_2 text,
label_time_3 text,
label_time_4 text,
label_time_5 text,
label_time_6 text,
label_time_7 text,
label_time_8 text,
label_time_9 text,
label_time_10 text,
label_time_11 text,
label_time_12 text,
label_time_13 text,
label_time_14 text,
label_time_15 text,
label_time_16 text,
label_time_17 text,
label_time_18 text,
label_time_19 text,
label_time_20 text,
label_time_21 text,
label_time_22 text,
label_time_23 text,
);
CREATE TABLE Elite (
user_id integer,
year_id integer,
);
CREATE TABLE Reviews (
business_id integer,
user_id integer,
review_stars integer,
review_votes_funny text,
review_votes_useful text,
review_votes_cool text,
review_length text,
);
CREATE TABLE Tips (
business_id integer,
user_id integer,
likes integer,
tip_length text,
);
CREATE TABLE Users_Compliments (
compliment_id integer,
user_id integer,
number_of_compliments text,
);
CREATE TABLE Business (
business_id integer,
active text,
city text,
state text,
stars real,
review_count text,
PRIMARY KEY (business_id),
);
CREATE TABLE Users (
user_id integer,
user_yelping_since_year integer,
user_average_stars text,
user_votes_funny text,
user_votes_useful text,
user_votes_cool text,
user_review_count text,
user_fans text,
PRIMARY KEY (user_id),
);
---------------------
QUESTION: How many active businesses from Casa Grande are registered in the database? active business refers to active = 'true'; Casa Grande refers to city = 'Casa Grande'"
public_review_platform,"Based on the database schema below and the question, create a SQL query that will return the desired result:
DATABASE SCHEMA
---------------------
CREATE TABLE Attributes (
attribute_id integer,
attribute_name text,
PRIMARY KEY (attribute_id),
);
CREATE TABLE Categories (
category_id integer,
category_name text,
PRIMARY KEY (category_id),
);
CREATE TABLE Compliments (
compliment_id integer,
compliment_type text,
PRIMARY KEY (compliment_id),
);
CREATE TABLE Days (
day_id integer,
day_of_week text,
PRIMARY KEY (day_id),
);
CREATE TABLE Years (
year_id integer,
actual_year integer,
PRIMARY KEY (year_id),
);
CREATE TABLE Business_Attributes (
attribute_id integer,
business_id integer,
attribute_value text,
);
CREATE TABLE Business_Categories (
business_id integer,
category_id integer,
);
CREATE TABLE Business_Hours (
business_id integer,
day_id integer,
opening_time text,
closing_time text,
);
CREATE TABLE Checkins (
business_id integer,
day_id integer,
label_time_0 text,
label_time_1 text,
label_time_2 text,
label_time_3 text,
label_time_4 text,
label_time_5 text,
label_time_6 text,
label_time_7 text,
label_time_8 text,
label_time_9 text,
label_time_10 text,
label_time_11 text,
label_time_12 text,
label_time_13 text,
label_time_14 text,
label_time_15 text,
label_time_16 text,
label_time_17 text,
label_time_18 text,
label_time_19 text,
label_time_20 text,
label_time_21 text,
label_time_22 text,
label_time_23 text,
);
CREATE TABLE Elite (
user_id integer,
year_id integer,
);
CREATE TABLE Reviews (
business_id integer,
user_id integer,
review_stars integer,
review_votes_funny text,
review_votes_useful text,
review_votes_cool text,
review_length text,
);
CREATE TABLE Tips (
business_id integer,
user_id integer,
likes integer,
tip_length text,
);
CREATE TABLE Users_Compliments (
compliment_id integer,
user_id integer,
number_of_compliments text,
);
CREATE TABLE Business (
business_id integer,
active text,
city text,
state text,
stars real,
review_count text,
PRIMARY KEY (business_id),
);
CREATE TABLE Users (
user_id integer,
user_yelping_since_year integer,
user_average_stars text,
user_votes_funny text,
user_votes_useful text,
user_votes_cool text,
user_review_count text,
user_fans text,
PRIMARY KEY (user_id),
);
---------------------
QUESTION: What time does the business with ID no.12 open on Monday? open time refers to opening_time; on Monday refers to day_of_week = 'Monday'; business with ID no. refers to business_id"
public_review_platform,"Based on the database schema below and the question, create a SQL query that will return the desired result:
DATABASE SCHEMA
---------------------
CREATE TABLE Attributes (
attribute_id integer,
attribute_name text,
PRIMARY KEY (attribute_id),
);
CREATE TABLE Categories (
category_id integer,
category_name text,
PRIMARY KEY (category_id),
);
CREATE TABLE Compliments (
compliment_id integer,
compliment_type text,
PRIMARY KEY (compliment_id),
);
CREATE TABLE Days (
day_id integer,
day_of_week text,
PRIMARY KEY (day_id),
);
CREATE TABLE Years (
year_id integer,
actual_year integer,
PRIMARY KEY (year_id),
);
CREATE TABLE Business_Attributes (
attribute_id integer,
business_id integer,
attribute_value text,
);
CREATE TABLE Business_Categories (
business_id integer,
category_id integer,
);
CREATE TABLE Business_Hours (
business_id integer,
day_id integer,
opening_time text,
closing_time text,
);
CREATE TABLE Checkins (
business_id integer,
day_id integer,
label_time_0 text,
label_time_1 text,
label_time_2 text,
label_time_3 text,
label_time_4 text,
label_time_5 text,
label_time_6 text,
label_time_7 text,
label_time_8 text,
label_time_9 text,
label_time_10 text,
label_time_11 text,
label_time_12 text,
label_time_13 text,
label_time_14 text,
label_time_15 text,
label_time_16 text,
label_time_17 text,
label_time_18 text,
label_time_19 text,
label_time_20 text,
label_time_21 text,
label_time_22 text,
label_time_23 text,
);
CREATE TABLE Elite (
user_id integer,
year_id integer,
);
CREATE TABLE Reviews (
business_id integer,
user_id integer,
review_stars integer,
review_votes_funny text,
review_votes_useful text,
review_votes_cool text,
review_length text,
);
CREATE TABLE Tips (
business_id integer,
user_id integer,
likes integer,
tip_length text,
);
CREATE TABLE Users_Compliments (
compliment_id integer,
user_id integer,
number_of_compliments text,
);
CREATE TABLE Business (
business_id integer,
active text,
city text,
state text,
stars real,
review_count text,
PRIMARY KEY (business_id),
);
CREATE TABLE Users (
user_id integer,
user_yelping_since_year integer,
user_average_stars text,
user_votes_funny text,
user_votes_useful text,
user_votes_cool text,
user_review_count text,
user_fans text,
PRIMARY KEY (user_id),
);
---------------------
QUESTION: How many businesses that are registered in the database can be attributed to 'Good for Kids'? can be attributed to 'Good for Kids' refers to attribute_name = 'Good for Kids' and attribute_value = 'true'"
public_review_platform,"Based on the database schema below and the question, create a SQL query that will return the desired result:
DATABASE SCHEMA
---------------------
CREATE TABLE Attributes (
attribute_id integer,
attribute_name text,
PRIMARY KEY (attribute_id),
);
CREATE TABLE Categories (
category_id integer,
category_name text,
PRIMARY KEY (category_id),
);
CREATE TABLE Compliments (
compliment_id integer,
compliment_type text,
PRIMARY KEY (compliment_id),
);
CREATE TABLE Days (
day_id integer,
day_of_week text,
PRIMARY KEY (day_id),
);
CREATE TABLE Years (
year_id integer,
actual_year integer,
PRIMARY KEY (year_id),
);
CREATE TABLE Business_Attributes (
attribute_id integer,
business_id integer,
attribute_value text,
);
CREATE TABLE Business_Categories (
business_id integer,
category_id integer,
);
CREATE TABLE Business_Hours (
business_id integer,
day_id integer,
opening_time text,
closing_time text,
);
CREATE TABLE Checkins (
business_id integer,
day_id integer,
label_time_0 text,
label_time_1 text,
label_time_2 text,
label_time_3 text,
label_time_4 text,
label_time_5 text,
label_time_6 text,
label_time_7 text,
label_time_8 text,
label_time_9 text,
label_time_10 text,
label_time_11 text,
label_time_12 text,
label_time_13 text,
label_time_14 text,
label_time_15 text,
label_time_16 text,
label_time_17 text,
label_time_18 text,
label_time_19 text,
label_time_20 text,
label_time_21 text,
label_time_22 text,
label_time_23 text,
);
CREATE TABLE Elite (
user_id integer,
year_id integer,
);
CREATE TABLE Reviews (
business_id integer,
user_id integer,
review_stars integer,
review_votes_funny text,
review_votes_useful text,
review_votes_cool text,
review_length text,
);
CREATE TABLE Tips (
business_id integer,
user_id integer,
likes integer,
tip_length text,
);
CREATE TABLE Users_Compliments (
compliment_id integer,
user_id integer,
number_of_compliments text,
);
CREATE TABLE Business (
business_id integer,
active text,
city text,
state text,
stars real,
review_count text,
PRIMARY KEY (business_id),
);
CREATE TABLE Users (
user_id integer,
user_yelping_since_year integer,
user_average_stars text,
user_votes_funny text,
user_votes_useful text,
user_votes_cool text,
user_review_count text,
user_fans text,
PRIMARY KEY (user_id),
);
---------------------
QUESTION: Identify the most popular and appealing active business in Gilbert based on users' reviews. most popular and appealing refers to review_count = 'High' and max(stars); active business refers to active = 'true'; in Gilbert refers to city = 'Gilbert'"
public_review_platform,"Based on the database schema below and the question, create a SQL query that will return the desired result:
DATABASE SCHEMA
---------------------
CREATE TABLE Attributes (
attribute_id integer,
attribute_name text,
PRIMARY KEY (attribute_id),
);
CREATE TABLE Categories (
category_id integer,
category_name text,
PRIMARY KEY (category_id),
);
CREATE TABLE Compliments (
compliment_id integer,
compliment_type text,
PRIMARY KEY (compliment_id),
);
CREATE TABLE Days (
day_id integer,
day_of_week text,
PRIMARY KEY (day_id),
);
CREATE TABLE Years (
year_id integer,
actual_year integer,
PRIMARY KEY (year_id),
);
CREATE TABLE Business_Attributes (
attribute_id integer,
business_id integer,
attribute_value text,
);
CREATE TABLE Business_Categories (
business_id integer,
category_id integer,
);
CREATE TABLE Business_Hours (
business_id integer,
day_id integer,
opening_time text,
closing_time text,
);
CREATE TABLE Checkins (
business_id integer,
day_id integer,
label_time_0 text,
label_time_1 text,
label_time_2 text,
label_time_3 text,
label_time_4 text,
label_time_5 text,
label_time_6 text,
label_time_7 text,
label_time_8 text,
label_time_9 text,
label_time_10 text,
label_time_11 text,
label_time_12 text,
label_time_13 text,
label_time_14 text,
label_time_15 text,
label_time_16 text,
label_time_17 text,
label_time_18 text,
label_time_19 text,
label_time_20 text,
label_time_21 text,
label_time_22 text,
label_time_23 text,
);
CREATE TABLE Elite (
user_id integer,
year_id integer,
);
CREATE TABLE Reviews (
business_id integer,
user_id integer,
review_stars integer,
review_votes_funny text,
review_votes_useful text,
review_votes_cool text,
review_length text,
);
CREATE TABLE Tips (
business_id integer,
user_id integer,
likes integer,
tip_length text,
);
CREATE TABLE Users_Compliments (
compliment_id integer,
user_id integer,
number_of_compliments text,
);
CREATE TABLE Business (
business_id integer,
active text,
city text,
state text,
stars real,
review_count text,
PRIMARY KEY (business_id),
);
CREATE TABLE Users (
user_id integer,
user_yelping_since_year integer,
user_average_stars text,
user_votes_funny text,
user_votes_useful text,
user_votes_cool text,
user_review_count text,
user_fans text,
PRIMARY KEY (user_id),
);
---------------------
QUESTION: Find the 5-star business in Ahwatukee, AZ and identify it's business category. 5-star refers to stars = 5; in Ahwatukee refers to city = 'Ahwatukee'; business category refers to category_name"
public_review_platform,"Based on the database schema below and the question, create a SQL query that will return the desired result:
DATABASE SCHEMA
---------------------
CREATE TABLE Attributes (
attribute_id integer,
attribute_name text,
PRIMARY KEY (attribute_id),
);
CREATE TABLE Categories (
category_id integer,
category_name text,
PRIMARY KEY (category_id),
);
CREATE TABLE Compliments (
compliment_id integer,
compliment_type text,
PRIMARY KEY (compliment_id),
);
CREATE TABLE Days (
day_id integer,
day_of_week text,
PRIMARY KEY (day_id),
);
CREATE TABLE Years (
year_id integer,
actual_year integer,
PRIMARY KEY (year_id),
);
CREATE TABLE Business_Attributes (
attribute_id integer,
business_id integer,
attribute_value text,
);
CREATE TABLE Business_Categories (
business_id integer,
category_id integer,
);
CREATE TABLE Business_Hours (
business_id integer,
day_id integer,
opening_time text,
closing_time text,
);
CREATE TABLE Checkins (
business_id integer,
day_id integer,
label_time_0 text,
label_time_1 text,
label_time_2 text,
label_time_3 text,
label_time_4 text,
label_time_5 text,
label_time_6 text,
label_time_7 text,
label_time_8 text,
label_time_9 text,
label_time_10 text,
label_time_11 text,
label_time_12 text,
label_time_13 text,
label_time_14 text,
label_time_15 text,
label_time_16 text,
label_time_17 text,
label_time_18 text,
label_time_19 text,
label_time_20 text,
label_time_21 text,
label_time_22 text,
label_time_23 text,
);
CREATE TABLE Elite (
user_id integer,
year_id integer,
);
CREATE TABLE Reviews (
business_id integer,
user_id integer,
review_stars integer,
review_votes_funny text,
review_votes_useful text,
review_votes_cool text,
review_length text,
);
CREATE TABLE Tips (
business_id integer,
user_id integer,
likes integer,
tip_length text,
);
CREATE TABLE Users_Compliments (
compliment_id integer,
user_id integer,
number_of_compliments text,
);
CREATE TABLE Business (
business_id integer,
active text,
city text,
state text,
stars real,
review_count text,
PRIMARY KEY (business_id),
);
CREATE TABLE Users (
user_id integer,
user_yelping_since_year integer,
user_average_stars text,
user_votes_funny text,
user_votes_useful text,
user_votes_cool text,
user_review_count text,
user_fans text,
PRIMARY KEY (user_id),
);
---------------------
QUESTION: Among all closed businesses in Avondale, AZ what percent have obtained a 'wonderful experience' rating of the business. closed business refers to active = 'false'; in Avondale refers to city = 'Avondale'; 'wonderful experience' rating refers to stars > 3; percentage = divide(count(business_id where stars > 3), count(business_id))*100%"
