db_id,train_example
university,"Based on the database schema below and the question, create a SQL query that will return the desired result:
DATABASE SCHEMA
---------------------
CREATE TABLE country (
id integer,
country_name text,
PRIMARY KEY (id),
);
CREATE TABLE ranking_system (
id integer,
system_name text,
PRIMARY KEY (id),
);
CREATE TABLE ranking_criteria (
id integer,
ranking_system_id integer,
criteria_name text,
PRIMARY KEY (id),
FOREIGN KEY (ranking_system_id) REFERENCES ranking_system(id),
);
CREATE TABLE university (
id integer,
country_id integer,
university_name text,
PRIMARY KEY (id),
FOREIGN KEY (country_id) REFERENCES country(id),
);
CREATE TABLE university_ranking_year (
university_id integer,
ranking_criteria_id integer,
year integer,
score integer,
FOREIGN KEY (university_id) REFERENCES university(id),
FOREIGN KEY (ranking_criteria_id) REFERENCES ranking_criteria(id),
);
CREATE TABLE university_year (
university_id integer,
year integer,
num_students integer,
student_staff_ratio real,
pct_international_students integer,
pct_female_students integer,
FOREIGN KEY (university_id) REFERENCES university(id),
);
---------------------
QUESTION: Which country is the University of Oxford located? University of Oxford refers to university_name = 'University of Oxford'; which country refers to country_name"
university,"Based on the database schema below and the question, create a SQL query that will return the desired result:
DATABASE SCHEMA
---------------------
CREATE TABLE country (
id integer,
country_name text,
PRIMARY KEY (id),
);
CREATE TABLE ranking_system (
id integer,
system_name text,
PRIMARY KEY (id),
);
CREATE TABLE ranking_criteria (
id integer,
ranking_system_id integer,
criteria_name text,
PRIMARY KEY (id),
FOREIGN KEY (ranking_system_id) REFERENCES ranking_system(id),
);
CREATE TABLE university (
id integer,
country_id integer,
university_name text,
PRIMARY KEY (id),
FOREIGN KEY (country_id) REFERENCES country(id),
);
CREATE TABLE university_ranking_year (
university_id integer,
ranking_criteria_id integer,
year integer,
score integer,
FOREIGN KEY (university_id) REFERENCES university(id),
FOREIGN KEY (ranking_criteria_id) REFERENCES ranking_criteria(id),
);
CREATE TABLE university_year (
university_id integer,
year integer,
num_students integer,
student_staff_ratio real,
pct_international_students integer,
pct_female_students integer,
FOREIGN KEY (university_id) REFERENCES university(id),
);
---------------------
QUESTION: How many times did the Yale University achieve a score of no less than 10 in the Quality of Education Rank? Yale University refers to university_name = 'Yale University'; a score of no less than 10 refers to score > = 10; in the Quality of Education Rank refers to criteria_name = 'Quality of Education Rank'"
university,"Based on the database schema below and the question, create a SQL query that will return the desired result:
DATABASE SCHEMA
---------------------
CREATE TABLE country (
id integer,
country_name text,
PRIMARY KEY (id),
);
CREATE TABLE ranking_system (
id integer,
system_name text,
PRIMARY KEY (id),
);
CREATE TABLE ranking_criteria (
id integer,
ranking_system_id integer,
criteria_name text,
PRIMARY KEY (id),
FOREIGN KEY (ranking_system_id) REFERENCES ranking_system(id),
);
CREATE TABLE university (
id integer,
country_id integer,
university_name text,
PRIMARY KEY (id),
FOREIGN KEY (country_id) REFERENCES country(id),
);
CREATE TABLE university_ranking_year (
university_id integer,
ranking_criteria_id integer,
year integer,
score integer,
FOREIGN KEY (university_id) REFERENCES university(id),
FOREIGN KEY (ranking_criteria_id) REFERENCES ranking_criteria(id),
);
CREATE TABLE university_year (
university_id integer,
year integer,
num_students integer,
student_staff_ratio real,
pct_international_students integer,
pct_female_students integer,
FOREIGN KEY (university_id) REFERENCES university(id),
);
---------------------
QUESTION: What are the names of the criteria under Center for World University Rankings? names of the criteria refers to criteria_name; under Center for World University Rankings refers to system_name = 'Center for World University Rankings';"
university,"Based on the database schema below and the question, create a SQL query that will return the desired result:
DATABASE SCHEMA
---------------------
CREATE TABLE country (
id integer,
country_name text,
PRIMARY KEY (id),
);
CREATE TABLE ranking_system (
id integer,
system_name text,
PRIMARY KEY (id),
);
CREATE TABLE ranking_criteria (
id integer,
ranking_system_id integer,
criteria_name text,
PRIMARY KEY (id),
FOREIGN KEY (ranking_system_id) REFERENCES ranking_system(id),
);
CREATE TABLE university (
id integer,
country_id integer,
university_name text,
PRIMARY KEY (id),
FOREIGN KEY (country_id) REFERENCES country(id),
);
CREATE TABLE university_ranking_year (
university_id integer,
ranking_criteria_id integer,
year integer,
score integer,
FOREIGN KEY (university_id) REFERENCES university(id),
FOREIGN KEY (ranking_criteria_id) REFERENCES ranking_criteria(id),
);
CREATE TABLE university_year (
university_id integer,
year integer,
num_students integer,
student_staff_ratio real,
pct_international_students integer,
pct_female_students integer,
FOREIGN KEY (university_id) REFERENCES university(id),
);
---------------------
QUESTION: List the names of all the universities that have no less than 50,000 students in the year 2012. have no less than 50,000 students refers to num_students > 50000; name of university refers to university_name;"
university,"Based on the database schema below and the question, create a SQL query that will return the desired result:
DATABASE SCHEMA
---------------------
CREATE TABLE country (
id integer,
country_name text,
PRIMARY KEY (id),
);
CREATE TABLE ranking_system (
id integer,
system_name text,
PRIMARY KEY (id),
);
CREATE TABLE ranking_criteria (
id integer,
ranking_system_id integer,
criteria_name text,
PRIMARY KEY (id),
FOREIGN KEY (ranking_system_id) REFERENCES ranking_system(id),
);
CREATE TABLE university (
id integer,
country_id integer,
university_name text,
PRIMARY KEY (id),
FOREIGN KEY (country_id) REFERENCES country(id),
);
CREATE TABLE university_ranking_year (
university_id integer,
ranking_criteria_id integer,
year integer,
score integer,
FOREIGN KEY (university_id) REFERENCES university(id),
FOREIGN KEY (ranking_criteria_id) REFERENCES ranking_criteria(id),
);
CREATE TABLE university_year (
university_id integer,
year integer,
num_students integer,
student_staff_ratio real,
pct_international_students integer,
pct_female_students integer,
FOREIGN KEY (university_id) REFERENCES university(id),
);
---------------------
QUESTION: Between 2011 to 2016, in which countries can you find the universities where at least 50% of its students are international students? Between 2011 to 2016 refers to year BETWEEN 2011 AND 2016; at least 50% of its students are international students refers to pct_international_students > 50; which country refers to country_name"
university,"Based on the database schema below and the question, create a SQL query that will return the desired result:
DATABASE SCHEMA
---------------------
CREATE TABLE country (
id integer,
country_name text,
PRIMARY KEY (id),
);
CREATE TABLE ranking_system (
id integer,
system_name text,
PRIMARY KEY (id),
);
CREATE TABLE ranking_criteria (
id integer,
ranking_system_id integer,
criteria_name text,
PRIMARY KEY (id),
FOREIGN KEY (ranking_system_id) REFERENCES ranking_system(id),
);
CREATE TABLE university (
id integer,
country_id integer,
university_name text,
PRIMARY KEY (id),
FOREIGN KEY (country_id) REFERENCES country(id),
);
CREATE TABLE university_ranking_year (
university_id integer,
ranking_criteria_id integer,
year integer,
score integer,
FOREIGN KEY (university_id) REFERENCES university(id),
FOREIGN KEY (ranking_criteria_id) REFERENCES ranking_criteria(id),
);
CREATE TABLE university_year (
university_id integer,
year integer,
num_students integer,
student_staff_ratio real,
pct_international_students integer,
pct_female_students integer,
FOREIGN KEY (university_id) REFERENCES university(id),
);
---------------------
QUESTION: How many universities have no less than 20,000 female students in 2016? Identify how many of the said universities are located in the United States of America. have no less than 20,000 female students refers to DIVIDE(MULTIPLY(pct_female_students, num_students), 100) > 20000; in 2016 refers to year = 2016; located in the United States of America refers to country_name = 'United States of America'"
university,"Based on the database schema below and the question, create a SQL query that will return the desired result:
DATABASE SCHEMA
---------------------
CREATE TABLE country (
id integer,
country_name text,
PRIMARY KEY (id),
);
CREATE TABLE ranking_system (
id integer,
system_name text,
PRIMARY KEY (id),
);
CREATE TABLE ranking_criteria (
id integer,
ranking_system_id integer,
criteria_name text,
PRIMARY KEY (id),
FOREIGN KEY (ranking_system_id) REFERENCES ranking_system(id),
);
CREATE TABLE university (
id integer,
country_id integer,
university_name text,
PRIMARY KEY (id),
FOREIGN KEY (country_id) REFERENCES country(id),
);
CREATE TABLE university_ranking_year (
university_id integer,
ranking_criteria_id integer,
year integer,
score integer,
FOREIGN KEY (university_id) REFERENCES university(id),
FOREIGN KEY (ranking_criteria_id) REFERENCES ranking_criteria(id),
);
CREATE TABLE university_year (
university_id integer,
year integer,
num_students integer,
student_staff_ratio real,
pct_international_students integer,
pct_female_students integer,
FOREIGN KEY (university_id) REFERENCES university(id),
);
---------------------
QUESTION: What are the names of the top 5 universities with the highest number of international students? highest number of international students refers to MAX(DIVIDE(MULTIPLY(num_students, pct_international_students), 100)); name of university refers to university_name;"
university,"Based on the database schema below and the question, create a SQL query that will return the desired result:
DATABASE SCHEMA
---------------------
CREATE TABLE country (
id integer,
country_name text,
PRIMARY KEY (id),
);
CREATE TABLE ranking_system (
id integer,
system_name text,
PRIMARY KEY (id),
);
CREATE TABLE ranking_criteria (
id integer,
ranking_system_id integer,
criteria_name text,
PRIMARY KEY (id),
FOREIGN KEY (ranking_system_id) REFERENCES ranking_system(id),
);
CREATE TABLE university (
id integer,
country_id integer,
university_name text,
PRIMARY KEY (id),
FOREIGN KEY (country_id) REFERENCES country(id),
);
CREATE TABLE university_ranking_year (
university_id integer,
ranking_criteria_id integer,
year integer,
score integer,
FOREIGN KEY (university_id) REFERENCES university(id),
FOREIGN KEY (ranking_criteria_id) REFERENCES ranking_criteria(id),
);
CREATE TABLE university_year (
university_id integer,
year integer,
num_students integer,
student_staff_ratio real,
pct_international_students integer,
pct_female_students integer,
FOREIGN KEY (university_id) REFERENCES university(id),
);
---------------------
QUESTION: What is the university ID of the university with the largest student staff ratio? the largest student staff ratio refers to max(student_staff_ratio)"
university,"Based on the database schema below and the question, create a SQL query that will return the desired result:
DATABASE SCHEMA
---------------------
CREATE TABLE country (
id integer,
country_name text,
PRIMARY KEY (id),
);
CREATE TABLE ranking_system (
id integer,
system_name text,
PRIMARY KEY (id),
);
CREATE TABLE ranking_criteria (
id integer,
ranking_system_id integer,
criteria_name text,
PRIMARY KEY (id),
FOREIGN KEY (ranking_system_id) REFERENCES ranking_system(id),
);
CREATE TABLE university (
id integer,
country_id integer,
university_name text,
PRIMARY KEY (id),
FOREIGN KEY (country_id) REFERENCES country(id),
);
CREATE TABLE university_ranking_year (
university_id integer,
ranking_criteria_id integer,
year integer,
score integer,
FOREIGN KEY (university_id) REFERENCES university(id),
FOREIGN KEY (ranking_criteria_id) REFERENCES ranking_criteria(id),
);
CREATE TABLE university_year (
university_id integer,
year integer,
num_students integer,
student_staff_ratio real,
pct_international_students integer,
pct_female_students integer,
FOREIGN KEY (university_id) REFERENCES university(id),
);
---------------------
QUESTION: Give the year where a university had the lowest number of students. had the lowest number of students refers to MIN(num_students)"
university,"Based on the database schema below and the question, create a SQL query that will return the desired result:
DATABASE SCHEMA
---------------------
CREATE TABLE country (
id integer,
country_name text,
PRIMARY KEY (id),
);
CREATE TABLE ranking_system (
id integer,
system_name text,
PRIMARY KEY (id),
);
CREATE TABLE ranking_criteria (
id integer,
ranking_system_id integer,
criteria_name text,
PRIMARY KEY (id),
FOREIGN KEY (ranking_system_id) REFERENCES ranking_system(id),
);
CREATE TABLE university (
id integer,
country_id integer,
university_name text,
PRIMARY KEY (id),
FOREIGN KEY (country_id) REFERENCES country(id),
);
CREATE TABLE university_ranking_year (
university_id integer,
ranking_criteria_id integer,
year integer,
score integer,
FOREIGN KEY (university_id) REFERENCES university(id),
FOREIGN KEY (ranking_criteria_id) REFERENCES ranking_criteria(id),
);
CREATE TABLE university_year (
university_id integer,
year integer,
num_students integer,
student_staff_ratio real,
pct_international_students integer,
pct_female_students integer,
FOREIGN KEY (university_id) REFERENCES university(id),
);
---------------------
QUESTION: Compute the average percentage of female students. average percentage of female students refers to avg(pct_female_students)"
