db_id,train_example
computer_student,"Based on the database schema below and the question, create a SQL query that will return the desired result:
DATABASE SCHEMA
---------------------
CREATE TABLE course (
course_id integer,
courseLevel text,
PRIMARY KEY (course_id),
);
CREATE TABLE person (
p_id integer,
professor integer,
student integer,
hasPosition text,
inPhase text,
yearsInProgram text,
PRIMARY KEY (p_id),
);
CREATE TABLE advisedBy (
p_id integer,
p_id_dummy integer,
FOREIGN KEY (p_id) REFERENCES person(p_id),
FOREIGN KEY (p_id_dummy) REFERENCES person(p_id),
);
CREATE TABLE taughtBy (
course_id integer,
p_id integer,
FOREIGN KEY (course_id) REFERENCES course(course_id),
FOREIGN KEY (p_id) REFERENCES person(p_id),
);
---------------------
QUESTION: What is the average number of courses taught by a professor? professor refers to professor = 1; average number of courses = divide(count(taughtBy.course_id), count(taughtBy.p_id) where professor = 1 )"
computer_student,"Based on the database schema below and the question, create a SQL query that will return the desired result:
DATABASE SCHEMA
---------------------
CREATE TABLE course (
course_id integer,
courseLevel text,
PRIMARY KEY (course_id),
);
CREATE TABLE person (
p_id integer,
professor integer,
student integer,
hasPosition text,
inPhase text,
yearsInProgram text,
PRIMARY KEY (p_id),
);
CREATE TABLE advisedBy (
p_id integer,
p_id_dummy integer,
FOREIGN KEY (p_id) REFERENCES person(p_id),
FOREIGN KEY (p_id_dummy) REFERENCES person(p_id),
);
CREATE TABLE taughtBy (
course_id integer,
p_id integer,
FOREIGN KEY (course_id) REFERENCES course(course_id),
FOREIGN KEY (p_id) REFERENCES person(p_id),
);
---------------------
QUESTION: What is the ratio of professors and students? professors refers to professor = 1; students refers to student = 1; ratio = divide(count(person.p_id) when professor = 1, count(person.p_id) when student = 1)"
computer_student,"Based on the database schema below and the question, create a SQL query that will return the desired result:
DATABASE SCHEMA
---------------------
CREATE TABLE course (
course_id integer,
courseLevel text,
PRIMARY KEY (course_id),
);
CREATE TABLE person (
p_id integer,
professor integer,
student integer,
hasPosition text,
inPhase text,
yearsInProgram text,
PRIMARY KEY (p_id),
);
CREATE TABLE advisedBy (
p_id integer,
p_id_dummy integer,
FOREIGN KEY (p_id) REFERENCES person(p_id),
FOREIGN KEY (p_id_dummy) REFERENCES person(p_id),
);
CREATE TABLE taughtBy (
course_id integer,
p_id integer,
FOREIGN KEY (course_id) REFERENCES course(course_id),
FOREIGN KEY (p_id) REFERENCES person(p_id),
);
---------------------
QUESTION: Calculate the percentage of high-level undergraduate course. high-level undergraduate course refers to courseLevel = 'Level_400'; percentage = divide(count(course.course_id) when courseLevel = 'Level_400', count(course.course_id)) * 100%"
computer_student,"Based on the database schema below and the question, create a SQL query that will return the desired result:
DATABASE SCHEMA
---------------------
CREATE TABLE course (
course_id integer,
courseLevel text,
PRIMARY KEY (course_id),
);
CREATE TABLE person (
p_id integer,
professor integer,
student integer,
hasPosition text,
inPhase text,
yearsInProgram text,
PRIMARY KEY (p_id),
);
CREATE TABLE advisedBy (
p_id integer,
p_id_dummy integer,
FOREIGN KEY (p_id) REFERENCES person(p_id),
FOREIGN KEY (p_id_dummy) REFERENCES person(p_id),
);
CREATE TABLE taughtBy (
course_id integer,
p_id integer,
FOREIGN KEY (course_id) REFERENCES course(course_id),
FOREIGN KEY (p_id) REFERENCES person(p_id),
);
---------------------
QUESTION: List down all the person IDs who taught course ID of 18. person IDs refers to taughtBy.p_id; course ID of 18  refers to taughtBy.course_id = 18"
computer_student,"Based on the database schema below and the question, create a SQL query that will return the desired result:
DATABASE SCHEMA
---------------------
CREATE TABLE course (
course_id integer,
courseLevel text,
PRIMARY KEY (course_id),
);
CREATE TABLE person (
p_id integer,
professor integer,
student integer,
hasPosition text,
inPhase text,
yearsInProgram text,
PRIMARY KEY (p_id),
);
CREATE TABLE advisedBy (
p_id integer,
p_id_dummy integer,
FOREIGN KEY (p_id) REFERENCES person(p_id),
FOREIGN KEY (p_id_dummy) REFERENCES person(p_id),
);
CREATE TABLE taughtBy (
course_id integer,
p_id integer,
FOREIGN KEY (course_id) REFERENCES course(course_id),
FOREIGN KEY (p_id) REFERENCES person(p_id),
);
---------------------
QUESTION: Provide the position status and IDs of professor who advised student ID ""303"". position status refers to hasPosition; IDs of professor refers to p_id_dummy; student ID ""303"" refers to advisedBy.p_id = 303"
computer_student,"Based on the database schema below and the question, create a SQL query that will return the desired result:
DATABASE SCHEMA
---------------------
CREATE TABLE course (
course_id integer,
courseLevel text,
PRIMARY KEY (course_id),
);
CREATE TABLE person (
p_id integer,
professor integer,
student integer,
hasPosition text,
inPhase text,
yearsInProgram text,
PRIMARY KEY (p_id),
);
CREATE TABLE advisedBy (
p_id integer,
p_id_dummy integer,
FOREIGN KEY (p_id) REFERENCES person(p_id),
FOREIGN KEY (p_id_dummy) REFERENCES person(p_id),
);
CREATE TABLE taughtBy (
course_id integer,
p_id integer,
FOREIGN KEY (course_id) REFERENCES course(course_id),
FOREIGN KEY (p_id) REFERENCES person(p_id),
);
---------------------
QUESTION: List the person IDs and course levels of the affiliated professors in faculty. person IDs refers to person.p_id; affiliated professors in faculty refers to professor = 1 and hasPosition = 'Faculty_aff'"
computer_student,"Based on the database schema below and the question, create a SQL query that will return the desired result:
DATABASE SCHEMA
---------------------
CREATE TABLE course (
course_id integer,
courseLevel text,
PRIMARY KEY (course_id),
);
CREATE TABLE person (
p_id integer,
professor integer,
student integer,
hasPosition text,
inPhase text,
yearsInProgram text,
PRIMARY KEY (p_id),
);
CREATE TABLE advisedBy (
p_id integer,
p_id_dummy integer,
FOREIGN KEY (p_id) REFERENCES person(p_id),
FOREIGN KEY (p_id_dummy) REFERENCES person(p_id),
);
CREATE TABLE taughtBy (
course_id integer,
p_id integer,
FOREIGN KEY (course_id) REFERENCES course(course_id),
FOREIGN KEY (p_id) REFERENCES person(p_id),
);
---------------------
QUESTION: Describe the year in program and in phase status for the student with most number in advisor. student refers to advisedBy.p_id; most number in advisor refers to max(count(p_id_dummy))"
computer_student,"Based on the database schema below and the question, create a SQL query that will return the desired result:
DATABASE SCHEMA
---------------------
CREATE TABLE course (
course_id integer,
courseLevel text,
PRIMARY KEY (course_id),
);
CREATE TABLE person (
p_id integer,
professor integer,
student integer,
hasPosition text,
inPhase text,
yearsInProgram text,
PRIMARY KEY (p_id),
);
CREATE TABLE advisedBy (
p_id integer,
p_id_dummy integer,
FOREIGN KEY (p_id) REFERENCES person(p_id),
FOREIGN KEY (p_id_dummy) REFERENCES person(p_id),
);
CREATE TABLE taughtBy (
course_id integer,
p_id integer,
FOREIGN KEY (course_id) REFERENCES course(course_id),
FOREIGN KEY (p_id) REFERENCES person(p_id),
);
---------------------
QUESTION: List down the advised student IDs and IDs of employing professor in faculty. advised student IDs refers to person.p_id; IDs of employing professor in faculty refers to p_id_dummy and hasPosition = 'Faculty_eme'"
computer_student,"Based on the database schema below and the question, create a SQL query that will return the desired result:
DATABASE SCHEMA
---------------------
CREATE TABLE course (
course_id integer,
courseLevel text,
PRIMARY KEY (course_id),
);
CREATE TABLE person (
p_id integer,
professor integer,
student integer,
hasPosition text,
inPhase text,
yearsInProgram text,
PRIMARY KEY (p_id),
);
CREATE TABLE advisedBy (
p_id integer,
p_id_dummy integer,
FOREIGN KEY (p_id) REFERENCES person(p_id),
FOREIGN KEY (p_id_dummy) REFERENCES person(p_id),
);
CREATE TABLE taughtBy (
course_id integer,
p_id integer,
FOREIGN KEY (course_id) REFERENCES course(course_id),
FOREIGN KEY (p_id) REFERENCES person(p_id),
);
---------------------
QUESTION: List the course IDs and levels of person IDs from 40 to 50. course IDs and levels refers to course.course_id and courseLevel; person IDs from 40 to 50 refers to taughtBy.p_id between 40 and 50"
computer_student,"Based on the database schema below and the question, create a SQL query that will return the desired result:
DATABASE SCHEMA
---------------------
CREATE TABLE course (
course_id integer,
courseLevel text,
PRIMARY KEY (course_id),
);
CREATE TABLE person (
p_id integer,
professor integer,
student integer,
hasPosition text,
inPhase text,
yearsInProgram text,
PRIMARY KEY (p_id),
);
CREATE TABLE advisedBy (
p_id integer,
p_id_dummy integer,
FOREIGN KEY (p_id) REFERENCES person(p_id),
FOREIGN KEY (p_id_dummy) REFERENCES person(p_id),
);
CREATE TABLE taughtBy (
course_id integer,
p_id integer,
FOREIGN KEY (course_id) REFERENCES course(course_id),
FOREIGN KEY (p_id) REFERENCES person(p_id),
);
---------------------
QUESTION: Describe the course level and list of person IDs who taught course ID of 147. person IDs refers to taughtBy.p_id; course ID of 147 refers to course.course_id = 147"
